DATAFLOW,LAST UPDATE,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DE:Germany,2017,22.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DE:Germany,2018,22.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DE:Germany,2019,22.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DE:Germany,2020,21.5,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DE:Germany,2021,21.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2004,24.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2005,24.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2006,23.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2007,23.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2008,20.8,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2009,20.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2010,22.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2011,22.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2012,21.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2013,21.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2014,21.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2015,20.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2016,20.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2017,20.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2018,20.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2019,19.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2020,20.3,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,DK:Denmark,2021,17.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2004,11.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2005,10.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2006,11.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2007,11.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2008,12.8,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2009,14.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2010,14.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2011,14.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2012,13.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2013,13.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2014,13.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2015,13.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2016,15.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2017,14.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2018,13.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2019,15.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2020,16.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EE:Estonia,2021,16.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2004,20.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2005,21.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2006,21.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2007,20.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2008,19.0,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2009,19.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2010,20.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2011,19.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2012,17.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2013,17.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2014,17.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2015,18.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2016,18.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2017,18.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2018,18.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2019,19.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2020,19.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EL:Greece,2021,19.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2004,18.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2005,18.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2006,19.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2007,19.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2008,18.5,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2009,18.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2010,19.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2011,19.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2012,19.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2013,18.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2014,19.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2015,18.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2016,20.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2017,23.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2018,22.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2019,23.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2020,21.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,ES:Spain,2021,19.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2004,19.5,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2005,17.7,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2006,17.9,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2007,17.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2008,17.2,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2009,17.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2010,17.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2011,17.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2012,17.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2013,17.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2014,17.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2015,18.8,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2016,19.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2017,19.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2018,19.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2019,20.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2020,19.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU27_2020:European Union - 27 countries (from 2020),2021,19.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2004,19.5,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2005,18.1,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2006,18.2,e
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2007,18.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2008,17.8,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2009,17.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2010,18.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2011,17.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2012,17.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2013,17.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2014,17.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2015,19.0,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2016,19.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2017,19.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,EU28:European Union - 28 countries (2013-2020),2018,19.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2004,14.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2005,13.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2006,15.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2007,17.7,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2008,17.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2009,17.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2010,17.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2011,17.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2012,17.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2014,17.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2015,17.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2016,17.4,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2017,17.9,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2018,17.8,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2019,17.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2020,18.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FI:Finland,2021,20.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2004,20.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2005,20.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2006,19.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2007,20.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2008,20.1,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2009,19.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2010,19.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2011,19.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2012,20.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2013,20.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2014,20.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2015,20.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2016,20.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2017,20.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2018,21.0,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2019,21.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2020,21.2,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,FR:France,2021,22.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,HR:Croatia,2010,15.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,HR:Croatia,2011,16.5,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,HR:Croatia,2012,17.8,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,HR:Croatia,2013,14.6,b
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,HR:Croatia,2014,14.3,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,HR:Croatia,2015,12.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,HR:Croatia,2016,13.7,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,HR:Croatia,2017,13.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,HR:Croatia,2018,13.6,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,HR:Croatia,2019,13.2,
ESTAT:HLTH_HLYE(1.0),12/06/23 23:00:00,A:Annual,YR:Year,F:Females,HLY_50:Healthy life years in absolute value at 50,HR:Croatia,2020,14.0,
