,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
4624,72730,FI002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,14613.0,515095.0,T:Total,Y15-24:From 15 to 24 years,5.7,ICCS0401,158,Tampere,M,Robbery,FI,306.7395334841146,3.524909327311298,5.725998962337714,3.5624398061788742,1.7404661748405046,4.61512051684126
4628,72734,FI002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,14613.0,515095.0,T:Total,Y15-74:From 15 to 74 years,18.5,ICCS0401,158,Tampere,M,Robbery,FI,306.7395334841146,3.524909327311298,5.725998962337714,3.5624398061788742,2.917770732084279,4.61512051684126
4632,72842,FI002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",107.0,14613.0,517666.0,T:Total,Y15-24:From 15 to 24 years,6.8,ICCS0401,155,Tampere,M,Robbery,FI,299.42086210027315,3.5425032505303498,5.701850149251642,3.567418703157226,1.916922612182061,4.672828834461906
4636,72846,FI002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",107.0,14613.0,517666.0,T:Total,Y15-74:From 15 to 74 years,21.3,ICCS0401,155,Tampere,M,Robbery,FI,299.42086210027315,3.5425032505303498,5.701850149251642,3.567418703157226,3.05870707271538,4.672828834461906
4639,72888,FI003M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",103.0,10910.0,470880.0,T:Total,Y15-24:From 15 to 24 years,6.4,ICCS0401,125,Turku,M,Robbery,FI,265.46041454298336,4.316040329972504,5.581465731799276,3.764923484640183,1.8562979903656265,4.634728988229636
4642,72930,FI003M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",99.0,10910.0,472725.0,T:Total,Y15-24:From 15 to 24 years,6.3,ICCS0401,142,Turku,M,Robbery,FI,300.3860595483632,4.33295142071494,5.705068512516115,3.768834024222304,1.840549633397487,4.59511985013459
4645,72972,FI003M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,10910.0,474323.0,T:Total,Y15-24:From 15 to 24 years,5.9,ICCS0401,151,Turku,M,Robbery,FI,318.34846718375456,4.347598533455545,5.763146591573964,3.7722087243781184,1.7749523509116738,4.624972813284271
4649,73080,FI003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,10910.0,475543.0,T:Total,Y15-24:From 15 to 24 years,6.3,ICCS0401,115,Turku,M,Robbery,FI,241.828814639265,4.358780934922089,5.488230098323458,3.774777509176949,1.840549633397487,4.653960350157523
4653,73084,FI003M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,10910.0,475543.0,T:Total,Y15-74:From 15 to 74 years,20.3,ICCS0401,115,Turku,M,Robbery,FI,241.828814639265,4.358780934922089,5.488230098323458,3.774777509176949,3.0106208860477417,4.653960350157523
4657,73192,FI003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,10910.0,477677.0,T:Total,Y15-24:From 15 to 24 years,4.6,ICCS0401,99,Turku,M,Robbery,FI,207.25301825291987,4.378340971585701,5.333940357252761,3.7792549720189865,1.5260563034950492,4.6443908991413725
4661,73196,FI003M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",104.0,10910.0,477677.0,T:Total,Y15-74:From 15 to 74 years,16.6,ICCS0401,99,Turku,M,Robbery,FI,207.25301825291987,4.378340971585701,5.333940357252761,3.7792549720189865,2.8094026953624978,4.6443908991413725
4665,73304,FI003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,10910.0,478582.0,T:Total,Y15-24:From 15 to 24 years,4.7,ICCS0401,131,Turku,M,Robbery,FI,273.725296814339,4.386636113657195,5.6121250371112215,3.781147765227088,1.547562508716013,4.624972813284271
4669,73308,FI003M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,10910.0,478582.0,T:Total,Y15-74:From 15 to 74 years,14.5,ICCS0401,131,Turku,M,Robbery,FI,273.725296814339,4.386636113657195,5.6121250371112215,3.781147765227088,2.6741486494265287,4.624972813284271
4673,73416,FI003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",106.0,10910.0,479341.0,T:Total,Y15-24:From 15 to 24 years,4.8,ICCS0401,145,Turku,M,Robbery,FI,302.4986387561256,4.39359303391384,5.712076777481021,3.782732444076711,1.5686159179138452,4.663439094112067
4677,73420,FI003M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",106.0,10910.0,479341.0,T:Total,Y15-74:From 15 to 74 years,17.4,ICCS0401,145,Turku,M,Robbery,FI,302.4986387561256,4.39359303391384,5.712076777481021,3.782732444076711,2.856470206220483,4.663439094112067
4681,73528,FI_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",94.0,303320.0,2867748.0,T:Total,Y15-24:From 15 to 24 years,28.1,ICCS0401,619,Non-metropolitan regions in Finland,N,Robbery,FI,215.84881237821452,0.945452986944481,5.374578219916462,2.246493977917537,3.3357695763397,4.543294782270004
4685,73532,FI_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",94.0,303320.0,2867748.0,T:Total,Y15-74:From 15 to 74 years,99.7,ICCS0401,619,Non-metropolitan regions in Finland,N,Robbery,FI,215.84881237821452,0.945452986944481,5.374578219916462,2.246493977917537,4.602165676967792,4.543294782270004
4689,73640,FI_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",92.0,303320.0,2853218.0,T:Total,Y15-24:From 15 to 24 years,28.1,ICCS0401,671,Non-metropolitan regions in Finland,N,Robbery,FI,235.17305722871507,0.9406626664908349,5.4603216568638215,2.2414144052572627,3.3357695763397,4.5217885770490405
4693,73644,FI_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",92.0,303320.0,2853218.0,T:Total,Y15-74:From 15 to 74 years,92.2,ICCS0401,671,Non-metropolitan regions in Finland,N,Robbery,FI,235.17305722871507,0.9406626664908349,5.4603216568638215,2.2414144052572627,4.523960130562548,4.5217885770490405
4697,73752,FI_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",97.0,303320.0,2838560.0,T:Total,Y15-24:From 15 to 24 years,34.1,ICCS0401,710,Non-metropolitan regions in Finland,N,Robbery,FI,250.1268248689477,0.9358301463800606,5.52196808870516,2.236263806479604,3.529297384289471,4.574710978503383
4701,73756,FI_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",97.0,303320.0,2838560.0,T:Total,Y15-74:From 15 to 74 years,107.8,ICCS0401,710,Non-metropolitan regions in Finland,N,Robbery,FI,250.1268248689477,0.9358301463800606,5.52196808870516,2.236263806479604,4.680277658474897,4.574710978503383
4717,74708,HU001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,6916.0,3000076.0,T:Total,Y15-24:From 15 to 24 years,6.1,ICCS0401,350,Budapest,M,Robbery,HU,116.66371118598327,43.37877385772123,4.759295532802899,6.072555332841652,1.8082887711792652,4.653960350157523
4719,74710,HU001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,6916.0,3000076.0,T:Total,Y15-74:From 15 to 74 years,40.2,ICCS0401,350,Budapest,M,Robbery,HU,116.66371118598327,43.37877385772123,4.759295532802899,6.072555332841652,3.693866995624976,4.653960350157523
4721,74764,HU001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,6916.0,3011598.0,T:Total,Y15-24:From 15 to 24 years,6.5,ICCS0401,301,Budapest,M,Robbery,HU,99.94693846921136,43.545373048004635,4.604639429854084,6.076388546055885,1.8718021769015916,4.68213122712422
4723,74766,HU001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,6916.0,3011598.0,T:Total,Y15-74:From 15 to 74 years,40.2,ICCS0401,301,Budapest,M,Robbery,HU,99.94693846921136,43.545373048004635,4.604639429854084,6.076388546055885,3.693866995624976,4.68213122712422
4725,74820,HU001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,6916.0,3031160.0,T:Total,Y15-24:From 15 to 24 years,7.5,ICCS0401,268,Budapest,M,Robbery,HU,88.4149962390636,43.828224407171774,4.482041595969628,6.082863095702321,2.0149030205422647,4.718498871295094
4727,74822,HU001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,6916.0,3031160.0,T:Total,Y15-74:From 15 to 74 years,36.4,ICCS0401,268,Budapest,M,Robbery,HU,88.4149962390636,43.828224407171774,4.482041595969628,6.082863095702321,3.594568774642695,4.718498871295094
4729,74876,HU001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",114.0,6916.0,3047318.0,T:Total,Y15-24:From 15 to 24 years,10.9,ICCS0401,259,Budapest,M,Robbery,HU,84.99277069212994,44.06185656448814,4.442566202192478,6.088179570668153,2.388762789235098,4.736198448394496
4731,74878,HU001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",114.0,6916.0,3047318.0,T:Total,Y15-74:From 15 to 74 years,50.7,ICCS0401,259,Budapest,M,Robbery,HU,84.99277069212994,44.06185656448814,4.442566202192478,6.088179570668153,3.9259259105971376,4.736198448394496
4733,74932,HU002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,7245.0,654402.0,T:Total,Y15-24:From 15 to 24 years,3.3,ICCS0401,84,Miskolc,M,Robbery,HU,128.36146588794043,9.032463768115942,4.854850236306865,4.5034102657459405,1.1939224684724346,3.9318256327243257
4735,74934,HU002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",51.0,7245.0,654402.0,T:Total,Y15-74:From 15 to 74 years,16.4,ICCS0401,84,Miskolc,M,Robbery,HU,128.36146588794043,9.032463768115942,4.854850236306865,4.5034102657459405,2.797281334830153,3.9318256327243257
4737,74988,HU002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",53.0,7245.0,648216.0,T:Total,Y15-24:From 15 to 24 years,3.4,ICCS0401,56,Miskolc,M,Robbery,HU,86.39095610105274,8.947080745341614,4.458882995574891,4.4939123983697495,1.2237754316221157,3.970291913552122
4739,74990,HU002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",53.0,7245.0,648216.0,T:Total,Y15-74:From 15 to 74 years,14.7,ICCS0401,56,Miskolc,M,Robbery,HU,86.39095610105274,8.947080745341614,4.458882995574891,4.4939123983697495,2.6878474937846906,3.970291913552122
4741,75044,HU002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,7245.0,642447.0,T:Total,Y15-24:From 15 to 24 years,2.8,ICCS0401,83,Miskolc,M,Robbery,HU,129.1935365874539,8.867453416149068,4.861311563684243,4.484972747321846,1.029619417181158,3.912023005428146
4743,75046,HU002M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,7245.0,642447.0,T:Total,Y15-74:From 15 to 74 years,12.8,ICCS0401,83,Miskolc,M,Robbery,HU,129.1935365874539,8.867453416149068,4.861311563684243,4.484972747321846,2.5494451709255714,3.912023005428146
4745,75100,HU002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",53.0,7245.0,637064.0,T:Total,Y15-24:From 15 to 24 years,3.2,ICCS0401,57,Miskolc,M,Robbery,HU,89.47295719111423,8.793153899240856,4.493936425333779,4.476558545710263,1.1631508098056809,3.970291913552122
4747,75102,HU002M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",53.0,7245.0,637064.0,T:Total,Y15-74:From 15 to 74 years,13.9,ICCS0401,57,Miskolc,M,Robbery,HU,89.47295719111423,8.793153899240856,4.493936425333779,4.476558545710263,2.631888840136646,3.970291913552122
4751,75158,HU004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",46.0,4429.0,365726.0,T:Total,Y15-74:From 15 to 74 years,12.5,ICCS0401,28,Pécs,M,Robbery,HU,76.56004768597256,8.257529916459697,4.338075370002036,4.413710594214244,2.525728644308256,3.828641396489095
4753,75212,HU004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",48.0,4429.0,363721.0,T:Total,Y15-24:From 15 to 24 years,3.0,ICCS0401,21,Pécs,M,Robbery,HU,57.73656181523751,8.212260103860917,4.055890626483982,4.408213265280517,1.0986122886681098,3.871201010907891
4755,75214,HU004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",48.0,4429.0,363721.0,T:Total,Y15-74:From 15 to 74 years,11.9,ICCS0401,21,Pécs,M,Robbery,HU,57.73656181523751,8.212260103860917,4.055890626483982,4.408213265280517,2.476538400117484,3.871201010907891
4757,75268,HU004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",49.0,4429.0,360704.0,T:Total,Y15-24:From 15 to 24 years,3.4,ICCS0401,20,Pécs,M,Robbery,HU,55.44712562100781,8.14414088959133,4.015429875140023,4.399883852455044,1.2237754316221157,3.8918202981106265
4759,75270,HU004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",49.0,4429.0,360704.0,T:Total,Y15-74:From 15 to 74 years,11.0,ICCS0401,20,Pécs,M,Robbery,HU,55.44712562100781,8.14414088959133,4.015429875140023,4.399883852455044,2.3978952727983707,3.8918202981106265
4763,75326,HU004M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,4429.0,359109.0,T:Total,Y15-74:From 15 to 74 years,11.7,ICCS0401,19,Pécs,M,Robbery,HU,52.90872687679785,8.108128245653647,3.968568294573962,4.395452138633555,2.4595888418037104,3.912023005428146
4765,75380,HU005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,6209.0,532399.0,T:Total,Y15-24:From 15 to 24 years,2.9,ICCS0401,31,Debrecen,M,Robbery,HU,58.22700643690165,8.574633596392335,4.064349275235093,4.451393355849435,1.0647107369924282,3.912023005428146
4767,75382,HU005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,6209.0,532399.0,T:Total,Y15-74:From 15 to 74 years,16.0,ICCS0401,31,Debrecen,M,Robbery,HU,58.22700643690165,8.574633596392335,4.064349275235093,4.451393355849435,2.772588722239781,3.912023005428146
4771,75438,HU005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",52.0,6209.0,530464.0,T:Total,Y15-74:From 15 to 74 years,13.9,ICCS0401,34,Debrecen,M,Robbery,HU,64.09483018640285,8.543469157674343,4.160363708355843,4.4477522428597,2.631888840136646,3.951243718581428
4775,75494,HU005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",52.0,6209.0,527989.0,T:Total,Y15-74:From 15 to 74 years,11.2,ICCS0401,17,Debrecen,M,Robbery,HU,32.19764048114639,8.503607666290868,3.471893172882442,4.443075597773156,2.4159137783010487,3.951243718581428
4777,75548,HU005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",54.0,6209.0,526727.0,T:Total,Y15-24:From 15 to 24 years,2.7,ICCS0401,28,Debrecen,M,Robbery,HU,53.1584672895067,8.483282332098566,3.973277401403561,4.440682535371025,0.9932517730102834,3.9889840465642745
4779,75550,HU005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",54.0,6209.0,526727.0,T:Total,Y15-74:From 15 to 74 years,13.2,ICCS0401,28,Debrecen,M,Robbery,HU,53.1584672895067,8.483282332098566,3.973277401403561,4.440682535371025,2.580216829592325,3.9889840465642745
4783,75606,HU009M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4359.0,416215.0,T:Total,Y15-74:From 15 to 74 years,6.0,ICCS0401,27,Székesfehérvár,M,Robbery,HU,64.87031942625806,9.548405597614131,4.172390191311162,4.5589592804190495,1.791759469228055,4.276666119016055
4787,75662,HU009M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,4359.0,416691.0,T:Total,Y15-74:From 15 to 74 years,5.2,ICCS0401,11,Székesfehérvár,M,Robbery,HU,26.398458330033527,9.559325533379216,3.273305611857484,4.560102266666768,1.6486586255873816,4.290459441148391
4791,75718,HU009M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4359.0,417712.0,T:Total,Y15-74:From 15 to 74 years,5.7,ICCS0401,16,Székesfehérvár,M,Robbery,HU,38.30390316773279,9.582748336774488,3.6455518013787582,4.5625495265869045,1.7404661748405046,4.276666119016055
4795,75774,HU009M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,4359.0,418603.0,T:Total,Y15-74:From 15 to 74 years,5.3,ICCS0401,15,Székesfehérvár,M,Robbery,HU,35.83347467648344,9.603188804771737,3.5788825033518314,4.56468030347626,1.667706820558076,4.290459441148391
