,metroreg,TIME_PERIOD,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemp per Tsd.,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crime/population,density,crime/population_log,density_log,unemp_log,gdp_log
63069,ES012M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,3037.0,323818.0,T:Total,Y15-24:From 15 to 24 years,2.5,ICCS0101,1,Vitoria/Gasteiz,M,Intentional homicide,ES,3.088154457133328,106.62430029634508,1.1275736494133715,4.669311443505154,0.9162907318741551,4.948759890378168
63070,ES012M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,3037.0,323818.0,T:Total,Y15-24:From 15 to 24 years,2.5,ICCS0401,144,Vitoria/Gasteiz,M,Robbery,ES,444.6942418271993,106.62430029634508,6.097386948989373,4.669311443505154,0.9162907318741551,4.948759890378168
63071,ES012M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,3037.0,323818.0,T:Total,Y15-24:From 15 to 24 years,2.5,ICCS05012,513,Vitoria/Gasteiz,M,Burglary of private residential premises,ES,1584.223236509397,106.62430029634508,7.367849494584141,4.669311443505154,0.9162907318741551,4.948759890378168
63072,ES012M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,3037.0,323818.0,T:Total,Y15-24:From 15 to 24 years,2.5,ICCS050211,59,Vitoria/Gasteiz,M,Theft of a motorized land vehicle,ES,182.20111297086635,106.62430029634508,5.205111093319091,4.669311443505154,0.9162907318741551,4.948759890378168
63073,ES012M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,3037.0,323818.0,T:Total,Y15-74:From 15 to 74 years,17.2,ICCS0101,1,Vitoria/Gasteiz,M,Intentional homicide,ES,3.088154457133328,106.62430029634508,1.1275736494133715,4.669311443505154,2.8449093838194073,4.948759890378168
63074,ES012M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,3037.0,323818.0,T:Total,Y15-74:From 15 to 74 years,17.2,ICCS0401,144,Vitoria/Gasteiz,M,Robbery,ES,444.6942418271993,106.62430029634508,6.097386948989373,4.669311443505154,2.8449093838194073,4.948759890378168
63075,ES012M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,3037.0,323818.0,T:Total,Y15-74:From 15 to 74 years,17.2,ICCS05012,513,Vitoria/Gasteiz,M,Burglary of private residential premises,ES,1584.223236509397,106.62430029634508,7.367849494584141,4.669311443505154,2.8449093838194073,4.948759890378168
63076,ES012M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",141.0,3037.0,323818.0,T:Total,Y15-74:From 15 to 74 years,17.2,ICCS050211,59,Vitoria/Gasteiz,M,Theft of a motorized land vehicle,ES,182.20111297086635,106.62430029634508,5.205111093319091,4.669311443505154,2.8449093838194073,4.948759890378168
63181,ES012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",138.0,3037.0,325739.0,T:Total,Y15-24:From 15 to 24 years,1.4,ICCS0101,2,Vitoria/Gasteiz,M,Intentional homicide,ES,6.139884999953951,107.25683240039513,1.8148060123344554,4.675226261144015,0.3364722366212129,4.927253685157205
63182,ES012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",138.0,3037.0,325739.0,T:Total,Y15-24:From 15 to 24 years,1.4,ICCS0401,180,Vitoria/Gasteiz,M,Robbery,ES,552.5896499958556,107.25683240039513,6.31461568266472,4.675226261144015,0.3364722366212129,4.927253685157205
63183,ES012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",138.0,3037.0,325739.0,T:Total,Y15-24:From 15 to 24 years,1.4,ICCS05012,492,Vitoria/Gasteiz,M,Burglary of private residential premises,ES,1510.4117099886719,107.25683240039513,7.3201375482668185,4.675226261144015,0.3364722366212129,4.927253685157205
63184,ES012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",138.0,3037.0,325739.0,T:Total,Y15-24:From 15 to 24 years,1.4,ICCS050211,84,Vitoria/Gasteiz,M,Theft of a motorized land vehicle,ES,257.8751699980659,107.25683240039513,5.552475630617824,4.675226261144015,0.3364722366212129,4.927253685157205
63185,ES012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",138.0,3037.0,325739.0,T:Total,Y15-74:From 15 to 74 years,14.2,ICCS0101,2,Vitoria/Gasteiz,M,Intentional homicide,ES,6.139884999953951,107.25683240039513,1.8148060123344554,4.675226261144015,2.653241964607215,4.927253685157205
63186,ES012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",138.0,3037.0,325739.0,T:Total,Y15-74:From 15 to 74 years,14.2,ICCS0401,180,Vitoria/Gasteiz,M,Robbery,ES,552.5896499958556,107.25683240039513,6.31461568266472,4.675226261144015,2.653241964607215,4.927253685157205
63187,ES012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",138.0,3037.0,325739.0,T:Total,Y15-74:From 15 to 74 years,14.2,ICCS05012,492,Vitoria/Gasteiz,M,Burglary of private residential premises,ES,1510.4117099886719,107.25683240039513,7.3201375482668185,4.675226261144015,2.653241964607215,4.927253685157205
63188,ES012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",138.0,3037.0,325739.0,T:Total,Y15-74:From 15 to 74 years,14.2,ICCS050211,84,Vitoria/Gasteiz,M,Theft of a motorized land vehicle,ES,257.8751699980659,107.25683240039513,5.552475630617824,4.675226261144015,2.653241964607215,4.927253685157205
63293,ES012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",134.0,3037.0,327682.0,T:Total,Y15-24:From 15 to 24 years,1.8,ICCS0101,1,Vitoria/Gasteiz,M,Intentional homicide,ES,3.0517391861621936,107.89660849522555,1.11571165307405,4.681173439844475,0.5877866649021191,4.897839799950911
63294,ES012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",134.0,3037.0,327682.0,T:Total,Y15-24:From 15 to 24 years,1.8,ICCS0401,141,Vitoria/Gasteiz,M,Robbery,ES,430.2952252488693,107.89660849522555,6.0644715434522185,4.681173439844475,0.5877866649021191,4.897839799950911
63295,ES012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",134.0,3037.0,327682.0,T:Total,Y15-24:From 15 to 24 years,1.8,ICCS05012,558,Vitoria/Gasteiz,M,Burglary of private residential premises,ES,1702.870465878504,107.89660849522555,7.440070615455361,4.681173439844475,0.5877866649021191,4.897839799950911
63296,ES012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",134.0,3037.0,327682.0,T:Total,Y15-24:From 15 to 24 years,1.8,ICCS050211,64,Vitoria/Gasteiz,M,Theft of a motorized land vehicle,ES,195.3113079143804,107.89660849522555,5.274594736433722,4.681173439844475,0.5877866649021191,4.897839799950911
63297,ES012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",134.0,3037.0,327682.0,T:Total,Y15-74:From 15 to 74 years,13.0,ICCS0101,1,Vitoria/Gasteiz,M,Intentional homicide,ES,3.0517391861621936,107.89660849522555,1.11571165307405,4.681173439844475,2.5649493574615367,4.897839799950911
63298,ES012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",134.0,3037.0,327682.0,T:Total,Y15-74:From 15 to 74 years,13.0,ICCS0401,141,Vitoria/Gasteiz,M,Robbery,ES,430.2952252488693,107.89660849522555,6.0644715434522185,4.681173439844475,2.5649493574615367,4.897839799950911
63299,ES012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",134.0,3037.0,327682.0,T:Total,Y15-74:From 15 to 74 years,13.0,ICCS05012,558,Vitoria/Gasteiz,M,Burglary of private residential premises,ES,1702.870465878504,107.89660849522555,7.440070615455361,4.681173439844475,2.5649493574615367,4.897839799950911
63300,ES012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",134.0,3037.0,327682.0,T:Total,Y15-74:From 15 to 74 years,13.0,ICCS050211,64,Vitoria/Gasteiz,M,Theft of a motorized land vehicle,ES,195.3113079143804,107.89660849522555,5.274594736433722,4.681173439844475,2.5649493574615367,4.897839799950911
63405,ES012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",125.0,3037.0,329873.0,T:Total,Y15-24:From 15 to 24 years,1.3,ICCS0101,1,Vitoria/Gasteiz,M,Intentional homicide,ES,3.0314696868188666,108.6180441224893,1.109047547079643,4.687837545838883,0.26236426446749106,4.8283137373023015
63406,ES012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",125.0,3037.0,329873.0,T:Total,Y15-24:From 15 to 24 years,1.3,ICCS0401,103,Vitoria/Gasteiz,M,Robbery,ES,312.2413777423433,108.6180441224893,5.743776535309279,4.687837545838883,0.26236426446749106,4.8283137373023015
63407,ES012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",125.0,3037.0,329873.0,T:Total,Y15-24:From 15 to 24 years,1.3,ICCS05012,264,Vitoria/Gasteiz,M,Burglary of private residential premises,ES,800.3079973201808,108.6180441224893,6.684996650225959,4.687837545838883,0.26236426446749106,4.8283137373023015
63408,ES012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",125.0,3037.0,329873.0,T:Total,Y15-24:From 15 to 24 years,1.3,ICCS050211,41,Vitoria/Gasteiz,M,Theft of a motorized land vehicle,ES,124.29025715957351,108.6180441224893,4.82261961378395,4.687837545838883,0.26236426446749106,4.8283137373023015
63409,ES012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",125.0,3037.0,329873.0,T:Total,Y15-74:From 15 to 74 years,11.8,ICCS0101,1,Vitoria/Gasteiz,M,Intentional homicide,ES,3.0314696868188666,108.6180441224893,1.109047547079643,4.687837545838883,2.468099531471619,4.8283137373023015
63410,ES012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",125.0,3037.0,329873.0,T:Total,Y15-74:From 15 to 74 years,11.8,ICCS0401,103,Vitoria/Gasteiz,M,Robbery,ES,312.2413777423433,108.6180441224893,5.743776535309279,4.687837545838883,2.468099531471619,4.8283137373023015
63411,ES012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",125.0,3037.0,329873.0,T:Total,Y15-74:From 15 to 74 years,11.8,ICCS05012,264,Vitoria/Gasteiz,M,Burglary of private residential premises,ES,800.3079973201808,108.6180441224893,6.684996650225959,4.687837545838883,2.468099531471619,4.8283137373023015
63412,ES012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",125.0,3037.0,329873.0,T:Total,Y15-74:From 15 to 74 years,11.8,ICCS050211,41,Vitoria/Gasteiz,M,Theft of a motorized land vehicle,ES,124.29025715957351,108.6180441224893,4.82261961378395,4.687837545838883,2.468099531471619,4.8283137373023015
63465,ES013M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",80.0,10601.0,1058975.0,T:Total,Y15-24:From 15 to 24 years,9.9,ICCS0101,7,Oviedo - Gijón,M,Intentional homicide,ES,6.610165490214594,99.89387793604376,1.8886086898912793,4.6041084018552105,2.2925347571405443,4.382026634673881
63466,ES013M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",80.0,10601.0,1058975.0,T:Total,Y15-24:From 15 to 24 years,9.9,ICCS0401,683,Oviedo - Gijón,M,Robbery,ES,644.9632899737954,99.89387793604376,6.469193400406756,4.6041084018552105,2.2925347571405443,4.382026634673881
63467,ES013M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",80.0,10601.0,1058975.0,T:Total,Y15-24:From 15 to 24 years,9.9,ICCS05012,931,Oviedo - Gijón,M,Burglary of private residential premises,ES,879.152010198541,99.89387793604376,6.778957818113033,4.6041084018552105,2.2925347571405443,4.382026634673881
63468,ES013M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",80.0,10601.0,1058975.0,T:Total,Y15-24:From 15 to 24 years,9.9,ICCS050211,318,Oviedo - Gijón,M,Theft of a motorized land vehicle,ES,300.29037512689155,99.89387793604376,5.704749923616143,4.6041084018552105,2.2925347571405443,4.382026634673881
63508,ES013M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",81.0,10601.0,1049875.0,T:Total,Y15-24:From 15 to 24 years,8.4,ICCS0101,4,Oviedo - Gijón,M,Intentional homicide,ES,3.8099773782593163,99.03546835204226,1.3376232516562363,4.595478052154831,2.128231705849268,4.394449154672439
63509,ES013M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",81.0,10601.0,1049875.0,T:Total,Y15-24:From 15 to 24 years,8.4,ICCS0401,603,Oviedo - Gijón,M,Robbery,ES,574.3540897725919,99.03546835204226,6.353246087263531,4.595478052154831,2.128231705849268,4.394449154672439
63510,ES013M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",81.0,10601.0,1049875.0,T:Total,Y15-24:From 15 to 24 years,8.4,ICCS05012,956,Oviedo - Gijón,M,Burglary of private residential premises,ES,910.5845934039767,99.03546835204226,6.814086803587747,4.595478052154831,2.128231705849268,4.394449154672439
63615,ES013M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",80.0,10601.0,1040925.0,T:Total,Y15-24:From 15 to 24 years,10.1,ICCS0101,6,Oviedo - Gijón,M,Intentional homicide,ES,5.7641040420779595,98.19120837656826,1.7516497283001788,4.5869166836190525,2.312535423847214,4.382026634673881
63616,ES013M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",80.0,10601.0,1040925.0,T:Total,Y15-24:From 15 to 24 years,10.1,ICCS0401,531,Oviedo - Gijón,M,Robbery,ES,510.1232077238994,98.19120837656826,6.234652280314062,4.5869166836190525,2.312535423847214,4.382026634673881
63617,ES013M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",80.0,10601.0,1040925.0,T:Total,Y15-24:From 15 to 24 years,10.1,ICCS05012,1101,Oviedo - Gijón,M,Burglary of private residential premises,ES,1057.7130917213055,98.19120837656826,6.963864395794804,4.5869166836190525,2.312535423847214,4.382026634673881
63618,ES013M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",80.0,10601.0,1040925.0,T:Total,Y15-24:From 15 to 24 years,10.1,ICCS050211,327,Oviedo - Gijón,M,Theft of a motorized land vehicle,ES,314.14367029324876,98.19120837656826,5.749850429969377,4.5869166836190525,2.312535423847214,4.382026634673881
63619,ES013M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",80.0,10601.0,1040925.0,T:Total,Y15-74:From 15 to 74 years,82.6,ICCS0101,6,Oviedo - Gijón,M,Intentional homicide,ES,5.7641040420779595,98.19120837656826,1.7516497283001788,4.5869166836190525,4.414009680526933,4.382026634673881
63620,ES013M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",80.0,10601.0,1040925.0,T:Total,Y15-74:From 15 to 74 years,82.6,ICCS0401,531,Oviedo - Gijón,M,Robbery,ES,510.1232077238994,98.19120837656826,6.234652280314062,4.5869166836190525,4.414009680526933,4.382026634673881
63621,ES013M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",80.0,10601.0,1040925.0,T:Total,Y15-74:From 15 to 74 years,82.6,ICCS05012,1101,Oviedo - Gijón,M,Burglary of private residential premises,ES,1057.7130917213055,98.19120837656826,6.963864395794804,4.5869166836190525,4.414009680526933,4.382026634673881
63622,ES013M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",80.0,10601.0,1040925.0,T:Total,Y15-74:From 15 to 74 years,82.6,ICCS050211,327,Oviedo - Gijón,M,Theft of a motorized land vehicle,ES,314.14367029324876,98.19120837656826,5.749850429969377,4.5869166836190525,4.414009680526933,4.382026634673881
63727,ES013M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",82.0,10601.0,1034302.0,T:Total,Y15-24:From 15 to 24 years,7.1,ICCS0101,5,Oviedo - Gijón,M,Intentional homicide,ES,4.8341780253736335,97.56645599471749,1.5757111093593998,4.5805337457658775,1.9600947840472698,4.406719247264253
