DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2017,7.12,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2018,5.67,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2019,6,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2020,6.99,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2011,4.47,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2012,3.25,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2013,3.23,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2014,3.91,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2015,3.74,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2016,3.74,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2017,3.6,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2018,4.42,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2019,5.16,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2020,4.76,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2011,11.64,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2012,14.44,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2013,16.57,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2014,17.9,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2015,22.93,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2016,26.22,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2017,28.92,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2018,29.74,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2019,40.25,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2020,31.43,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2011,4.16,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2012,3.59,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2013,2.59,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2014,5.41,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2015,4.77,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2016,4.94,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2017,4.8,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2018,6.38,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2019,8.17,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2020,7.45,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2011,0.23,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2012,0.24,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2013,0.19,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2014,0.1,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2015,0.09,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2016,0.07,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2017,0.08,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2018,0.09,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2019,0.04,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2020,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2011,1.97,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2012,1.81,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2013,1.74,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2014,1.87,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2015,2.03,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2016,2.03,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2017,2.21,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2018,2.22,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2019,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,M:Males,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2020,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AL:Albania,2011,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AL:Albania,2012,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AL:Albania,2013,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AL:Albania,2014,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AL:Albania,2015,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AL:Albania,2016,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AL:Albania,2017,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AL:Albania,2018,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AL:Albania,2019,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AL:Albania,2020,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AT:Austria,2011,5.31,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AT:Austria,2012,5.56,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AT:Austria,2013,5.53,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AT:Austria,2014,5.39,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AT:Austria,2015,6.04,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AT:Austria,2016,5.7,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AT:Austria,2017,5.63,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AT:Austria,2018,6.15,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AT:Austria,2019,5.6,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,AT:Austria,2020,6.18,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BE:Belgium,2011,3.36,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BE:Belgium,2012,3.99,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BE:Belgium,2013,4.08,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BE:Belgium,2014,3.52,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BE:Belgium,2015,3.76,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BE:Belgium,2016,3.5,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BE:Belgium,2017,3.85,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BE:Belgium,2018,3.42,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BE:Belgium,2019,3.26,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BE:Belgium,2020,3.68,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2011,0.23,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2012,0.29,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2013,0.17,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2014,0.34,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2015,0.41,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2016,0.34,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2017,0.27,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2018,0.44,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2019,0.44,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,BG:Bulgaria,2020,0.65,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2011,3.01,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2012,2.56,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2013,2.83,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2014,2.78,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2015,2.66,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2016,2.26,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2017,2.24,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2018,2.17,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2019,2.3,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CH:Switzerland,2020,2.1,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2011,0.34,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2012,0.49,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2013,0.78,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2014,0.73,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2015,0.65,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2016,0.25,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2017,0.27,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2018,0.53,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2019,0.38,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CY:Cyprus,2020,0.5,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2011,1.35,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2012,1.34,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2013,1.28,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2014,1.15,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2015,1.27,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2016,1.26,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2017,1.2,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2018,1.2,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2019,1.57,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,CZ:Czechia,2020,1.8,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2011,5.78,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2012,5.79,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2013,6.31,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2014,5.83,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2015,6.23,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2016,6.1,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2017,5.68,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2018,5.64,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2019,5.29,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DE:Germany,2020,5.46,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2011,12.61,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2012,12.95,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2013,12.58,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2014,11.49,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2015,12.24,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,DK:Denmark,2016,11.53,
