DATAFLOW,LAST UPDATE,freq,unit,iccs,metroreg,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES006M:Málaga - Marbella,2014,4198,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES006M:Málaga - Marbella,2015,3768,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES006M:Málaga - Marbella,2016,4316,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES006M:Málaga - Marbella,2017,4096,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES006M:Málaga - Marbella,2018,3863,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES006M:Málaga - Marbella,2019,4047,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES006M:Málaga - Marbella,2020,3007,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2008,4554,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2009,4939,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2010,4972,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2011,4228,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2012,5534,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2013,5878,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2014,5429,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2015,5068,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2016,5370,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2017,5826,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2018,5662,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2019,5017,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES007M:Murcia - Cartagena,2020,3796,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2008,1092,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2009,960,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2010,1031,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2011,907,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2012,1224,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2013,954,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2014,898,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2015,940,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2016,894,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2017,815,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2018,796,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2019,939,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES008M:Las Palmas,2020,741,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2008,464,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2009,602,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2010,565,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2011,424,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2012,875,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2013,789,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2014,795,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2015,627,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2016,655,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2017,631,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2018,686,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2019,594,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES009M:Valladolid,2020,399,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2008,2664,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2009,2164,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2010,2350,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2011,2085,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2012,3164,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2013,2607,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2014,2724,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2015,2344,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2016,2156,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2017,2148,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2018,2456,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2019,2058,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES010M:Palma de Mallorca,2020,1517,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2008,425,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2009,404,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2010,840,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2011,497,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2012,618,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2013,635,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2014,621,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2015,486,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2016,351,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2017,513,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2018,492,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2019,558,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES012M:Vitoria/Gasteiz,2020,264,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2008,531,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2009,678,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2010,770,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2011,683,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2012,1130,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2013,1029,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2014,931,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2015,956,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2016,1101,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2017,956,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2018,871,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2019,908,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES013M:Oviedo - Gijón,2020,650,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2008,630,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2009,690,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2010,854,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2011,868,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2012,1176,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2013,1058,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2014,1133,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2015,967,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2016,1029,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2017,955,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2018,987,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2019,1006,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES014M:Pamplona/Iruña,2020,666,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2008,377,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2009,537,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2010,604,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2011,543,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2012,1004,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2013,905,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2014,860,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2015,733,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2016,982,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2017,939,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2018,979,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2019,1068,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES015M:Santander,2020,858,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2008,2069,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2009,2020,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2010,2336,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2011,2902,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2012,2876,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2013,3448,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2014,3503,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2015,2421,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2016,2261,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2017,2224,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2018,2746,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2019,3276,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES019M:Bilbao,2020,2187,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2008,1389,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2009,1440,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2010,1339,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2011,1134,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2012,1545,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2013,1553,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2014,1224,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2015,1137,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2016,1189,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2017,1377,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2018,1122,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2019,897,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES020M:Córdoba,2020,648,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES021M:Alicante/Alacant - Elche/Elx,2008,10366,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES021M:Alicante/Alacant - Elche/Elx,2009,10730,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES021M:Alicante/Alacant - Elche/Elx,2010,10929,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES021M:Alicante/Alacant - Elche/Elx,2011,8265,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES021M:Alicante/Alacant - Elche/Elx,2012,10399,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES021M:Alicante/Alacant - Elche/Elx,2013,10250,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES021M:Alicante/Alacant - Elche/Elx,2014,9076,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES021M:Alicante/Alacant - Elche/Elx,2015,8478,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES021M:Alicante/Alacant - Elche/Elx,2016,8751,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES021M:Alicante/Alacant - Elche/Elx,2017,7609,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS05012:Burglary of private residential premises,ES021M:Alicante/Alacant - Elche/Elx,2018,7793,
